borough,data_as_of,encoded_poly_line,encoded_poly_line_lvls,id,link_id,link_name,link_points,owner,speed,status,transcom_id,travel_time
Staten Island,2019-03-21T06:43:03.000,wwvvFf{ycMnnA{PxFw@tKkApIBpD^`GpA~NbI`m@fm@,BBBBBBBBB,430,4616213,WSE N ARDEN AVENUE - VICTORY BLVD,"40.5902,-74.19332 40.57748,-74.19046 40.57623,-74.190181 40.5742005,-74.1898 40.57251,-74.189821 40.57162,-74.18998 40.5703306,-74.190391 40.56777,-74.192011 40.5604,-74.19941",NYC_DOT_LIC,53,0,4616213,149
Brooklyn,2019-03-21T06:43:03.000,ahzvFjx{bM_Kyc@cBaI{BgHcBgC{F_EyDaDkMiJ,BBBBBBBB,412,4616218,VNB E-GOWANUS N BROOKLYN GANTRY LOWER LEVEL - 92ND STREET,"40.60817,-74.039261 40.610091,-74.03337 40.61059,-74.03176 40.61121,-74.03028 40.61171,-74.0296 40.6129704,-74.028641 40.6139,-74.027831 40.6162006,-74.02602",NYC_DOT_LIC,28,0,4616218,77
Staten Island,2019-03-21T06:43:03.000,s}pvFda{cMjFpGpCvExBrFlCdJ`Fb[`AzEjBbHtCxHtCfGfDbGlEvF~DlE|NvL,BBBBBBBBBBBBBB,431,4616214,WSE N BLOOMUINGDALE ROAD - ARDEN AVENUE,"40.56042,-74.199391 40.55924,-74.20076 40.5585105,-74.20184 40.5579004,-74.203061 40.5571906,-74.204851 40.55606,-74.20935 40.5557304,-74.210451 40.55519,-74.21191 40.554441,-74.21348 40.55369,-74.214801 40.552851,-74.216101 40.5518206,-74.217341 40.55086",NYC_DOT_LIC,53,0,4616214,93
Brooklyn,2019-03-21T06:43:03.000,uhzvFjx{bM}J{c@aB{HkCqHqAqBaG}DaEoCwLsJ,BBBBBBBB,413,4616219,VNB E-GOWANUS N BROOKLYN GANTRY UPPER LEVEL - 92ND STREET,"40.6082705,-74.039261 40.610181,-74.03336 40.6106706,-74.031781 40.61137,-74.030251 40.61178,-74.02968 40.61307,-74.028731 40.61404,-74.028011 40.6162405,-74.02615",NYC_DOT_LIC,28,0,4616219,76
Bronx,2019-03-21T06:43:03.000,cuexFp~vaMcFbWcDtOsC|Nm@pBa@dCk@nDqAfGiAxFgBxI,BBBBBBBBBB,185,4616267,CBE W CASTLE HILL AVENUE - TAYLOR AVENUE,"40.8304204,-73.850811 40.83156,-73.854671 40.83238,-73.857341 40.83312,-73.859891 40.83335,-73.86046 40.83352,-73.86113 40.8337406,-73.862011 40.83415,-73.86333 40.8345205,-73.86458 40.8350406,-73.866311",NYC_DOT_LIC,7,0,4616267,328
Staten Island,2019-03-21T06:43:03.000,abyvFbxxcM~IxIrNvH~b@jLhGf@jBA,BBBBBB,434,4616212,WSE N VICTORY BLVD - SOUTH AVENUE,"40.6020904,-74.1877 40.600331,-74.18943 40.59783,-74.19099 40.592071,-74.193131 40.5907404,-74.19333 40.5902,-74.19332",NYC_DOT_LIC,58,0,4616212,54
Staten Island,2019-03-21T06:43:03.000,qoyvF~i~bMhAhF`ArEdAtEbDtNp@lDRvDKrDc@~Dm@bFy@dGa@tEoFrV,BBBBBBBBBBBBB,418,4616205,VNB W-SIE W SI GANTRY LOWER LEVEL - FINGERBOARD ROAD,"40.60425,-74.052321 40.6038804,-74.053491 40.6035506,-74.05455 40.6032,-74.05562 40.6023804,-74.05813 40.60213,-74.059001 40.6020306,-74.05992 40.6020904,-74.06082 40.6022704,-74.061781 40.6025006,-74.06292 40.6027906,-74.064231 40.60296,-74.065301 40.604",NYC_DOT_LIC,43,0,4616205,50
Staten Island,2019-03-21T06:43:03.000,_xzvF|fgcMEgIZcInAkIhBqG|FwQlFyQtA{F|@_JVqIRuXd@aIzAyKrByItDoM,BBBBBBBBBBBBBBB,387,4616206,SIE W FINGERBOARD ROAD - CLOVE ROAD,"40.61072,-74.097911 40.61075,-74.09627 40.61061,-74.09465 40.61021,-74.09299 40.6096804,-74.09162 40.6084106,-74.08862 40.6072205,-74.08561 40.6067904,-74.08435 40.6064805,-74.082591 40.60636,-74.0809 40.6062606,-74.07679 40.60607,-74.07518 40.6056106,-74",NYC_DOT_LIC,57,0,4616206,103
Staten Island,2019-03-21T06:43:03.000,at{vFvzrcMbQsVlP{UjCkFbBsFxAkJ\{HKiS,BBBBBBBB,390,4616209,SIE W WOOLEY AVENUE - RICHMOND AVENUE,"40.6152105,-74.157401 40.61231,-74.15362 40.60952,-74.149961 40.60882,-74.14878 40.6083206,-74.147561 40.6078705,-74.14574 40.60772,-74.14416 40.6077805,-74.14091",NYC_DOT_LIC,62,0,4616209,64
Bronx,2019-03-21T06:43:03.000,cppxFv}_bMoEgH_CqFeD{LsCqPqBeGeEaGeRiRoP{OuFeD}GaBso@}FsN}AsD_BcCqBiFaG,BBBBBBBBBBBBBBBB,354,4616228,I-87 NYST S Exit 1 - MDE S Van Cortlandt Park,"40.8859405,-73.89676 40.88698,-73.89528 40.8876205,-73.89407 40.8884506,-73.89185 40.8891906,-73.889041 40.88976,-73.88773 40.8907504,-73.886441 40.8938205,-73.883351 40.8966206,-73.88065 40.8978505,-73.879821 40.8992805,-73.879331 40.90706,-73.87806 40.9",NYC_DOT_LIC,28,0,4616228,291
Staten Island,2019-03-21T06:43:03.000,sezvFtsocM_Bav@,BB,385,4616208,SIE W BRADLEY AVENUE - WOOLEY AVENUE,"40.6077805,-74.14091 40.60826,-74.132101",NYC_DOT_LIC,49,0,4616208,29
Queens,2019-03-21T06:43:03.000,culwF~gpaMzHqCjUaKlGgDnl@wXndA_b@bRaH,BBBBBBB,426,4616272,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),"40.7024204,-73.816481 40.700841,-73.815751 40.69726,-73.81382 40.6959105,-73.812981 40.68863,-73.808861 40.6775105,-73.803261 40.67445,-73.80181",NYC_DOT_LIC,27,0,4616272,256
Staten Island,2019-03-21T06:43:03.000,ys{vFrzrcM{LzRuRdf@sAvEQv@[lB,BBBBBB,388,4616211,SIE W RICHMOND AVENUE - SOUTH AVENUE,"40.6151706,-74.15738 40.61739,-74.16056 40.6205405,-74.16683 40.6209604,-74.16791 40.6210504,-74.168191 40.6211906,-74.16874",NYC_DOT_LIC,58,0,4616211,49
Staten island,2019-03-21T06:43:03.000,coyvFzi~bMrAzF~@lEfAxEfD~Np@nDVfEKfD]rEq@vEaAdGo@xDiFvV,BBBBBBBBBBBBB,419,4616204,VNB W-SIE W SI GANTRY UPPER LEVEL - FINGERBOARD ROAD,"40.604181,-74.0523 40.60376,-74.05356 40.6034406,-74.05459 40.6030806,-74.055681 40.60224,-74.058241 40.60199,-74.059121 40.6018705,-74.060121 40.60193,-74.060961 40.60208,-74.06202 40.60233,-74.0631 40.60266,-74.064411 40.6029005,-74.06534 40.60407,-74.0",NYC_DOT_LIC,43,0,4616204,49
Bronx,2019-03-21T06:43:03.000,qojxFpfdbMrN|LlO`NtTtQ~FtClClAv@Ar@k@XkAQsBsAqDgB}@aBx@k@bCZnC,BBBBBBBBBBBBBBB,344,4620330,MDE S HARLEM RIVER PARK - GWB W AMSTERDAM AVENUE LOWER LEVEL,"40.85513,-73.91865 40.8526305,-73.920881 40.85,-73.923291 40.84653,-73.92628 40.84525,-73.92703 40.84454,-73.927421 40.8442606,-73.927411 40.844,-73.927191 40.84387,-73.92681 40.84396,-73.92623 40.84438,-73.92534 40.8449,-73.92503 40.84539,-73.92532 40.84",NYC_DOT_LIC,25,0,4620330,175
Manhattan,2019-03-21T06:43:03.000,ydzwF|~rbMqAk@eQyKkUkOyHiFgGgFyPaLgJ{FgJ_D}IsCsGwCiHyEgDiCwDuDiJqLsBmBuAi@uFyAmLeDoCqAsHsEgRiMwLqIeU{MeIcGyDuBgF}BcBiAkBsA{CmCyGcHmC_CoFsEoEqDqJyGqHqFcN_MuKqJaCyAwCuAsHsBeOyCwJiBuCmAkH{GkDkCaDmBgBy@gDkAeJiAaK[cFq@yA_@oIoDiEiA,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,448,4620343,Westside Hwy N 57th St - GWB,"40.77149,-73.99423 40.7719,-73.99401 40.77481,-73.99196 40.77839,-73.989341 40.77996,-73.988171 40.78128,-73.987011 40.7841305,-73.98492 40.78593,-73.98366 40.78773,-73.98286 40.7894805,-73.982121 40.79086,-73.981361 40.7923506,-73.98027 40.79319,-73.9795",NYC_DOT_LIC,49,0,4620343,400
Staten Island,2019-03-21T06:43:03.000,}myvFpi~bMvAjG`AnE`AlExDlPr@~CXxDFlFO`DYtBg@xE_@|BiIr\,BBBBBBBBBBBBB,380,4763648,SIE E VNB E FINGERBOARD ROAD - SI GANTRY UPPER LEVEL,"40.60399,-74.05225 40.6035506,-74.05359 40.60322,-74.05463 40.60289,-74.05566 40.6019605,-74.058451 40.6017,-74.05925 40.60157,-74.06018 40.6015304,-74.061371 40.60161,-74.062181 40.601741,-74.06277 40.6019406,-74.06386 40.6021,-74.06449 40.6037505,-74.06",NYC_DOT_LIC,23,0,4763648,101
Staten Island,2019-03-21T06:43:03.000,ibyvFzyxcMeQsQmJwGiQcIid@qU{GmBsKgC{HyHuCsGcA{E_@mH\eCjCoLaCxK,BBBBBBBBBBBBBB,384,4616199,SIE W - WSE S SOUTH AVENUE - SOUTH AVENUE,"40.60213,-74.187981 40.60504,-74.185 40.60687,-74.183601 40.6098,-74.181981 40.6157705,-74.17837 40.61719,-74.177821 40.61921,-74.177141 40.620791,-74.175571 40.62154,-74.174191 40.6218804,-74.17309 40.6220405,-74.17158 40.62189,-74.17091 40.6211906,-74.1",NYC_DOT_LIC,61,0,4616199,115
Queens,2019-03-21T06:43:03.000,ifgwFhlmaMlCu@`Fo@dJMrSp@`PfDnCd@pCk@|B_D^}D_@yCuAoCmIuEsCmEs@sCc@_GYyLaAa^uDuaAKqMLyT\mJ`Dij@,BBBBBBBBBBBBBBBBBBBBBBB,425,4616276,VWE S MP2.66 (Exit 2 Rockaway Blvd) - Belt Pkwy E 182nd St,"40.67445,-73.80181 40.67374,-73.80154 40.6726106,-73.801301 40.6708206,-73.80123 40.66752,-73.801481 40.66479,-73.802321 40.66407,-73.802511 40.6633405,-73.80229 40.6627104,-73.80149 40.66255,-73.800541 40.6627104,-73.799771 40.6631406,-73.799051 40.66481",NYC_DOT_LIC,28,0,4616276,385
Brooklyn,2019-03-21T06:43:03.000,{nyvFpj~bMaC{KcP{s@qBwJw@yC,BBBBB,417,4763649,VNB W BROOKLYN GANTRY UPPER LEVEL - SI GANTRY UPPER LEVEL,"40.60414,-74.052411 40.60479,-74.050351 40.6075304,-74.041891 40.6081,-74.040011 40.6083804,-74.03924",Verrazano-Narrows-Bridge,51,0,4763649,91
Staten Island,2019-03-21T06:43:03.000,yvvvFv|ycMoGG_PkDuYmIsGiDaIwGsCwC,BBBBBBB,439,4616200,WSE S SOUTH AVENUE - VICTORY BOULEVARD,"40.5900505,-74.19356 40.59141,-74.19352 40.59413,-74.19266 40.5984005,-74.19099 40.59978,-74.19014 40.60139,-74.188741 40.60213,-74.187981",NYC_DOT_LIC,53,0,4616200,53
Brooklyn,2019-03-21T06:43:03.000,gnyvF~i~bMcCsKaPys@wBuJo@yC,BBBBB,411,4763652,VNB E SI GANTRY UPPER LEVEL - BROOKLYN GANTRY UPPER LEVEL,"40.6040405,-74.052321 40.6047,-74.050301 40.60743,-74.041851 40.608031,-74.03998 40.6082705,-74.039211",Verrazano-Narrows-Bridge,29,0,4763652,162
Staten Island,2019-03-21T06:43:03.000,onyvFni~bMrAfG|@lEfApEjDlOt@nDV`EBdDM~CKlD_@hFa@`C}Il\,BBBBBBBBBBBBB,379,4763650,SIE E VNB E FINGERBOARD ROAD - SI GANTRY LOWER LEVEL,"40.60408,-74.052241 40.6036605,-74.05356 40.6033506,-74.05459 40.6029905,-74.055641 40.60213,-74.058271 40.60186,-74.05915 40.601741,-74.060121 40.60172,-74.06095 40.60179,-74.06175 40.6018506,-74.062621 40.60201,-74.063791 40.6021804,-74.06444 40.6039305",NYC_DOT_LIC,32,0,4763650,72
Bronx,2019-03-21T06:43:03.000,_pfxF`}yaMdFsWfDmPpH}^lEgTBBBBB,BBBBB,184,4616253,CBE E TAYLOR AVENUE - CASTLE HILL AVENUE,"40.8347204,-73.86593 40.83357,-73.86199 40.8327305,-73.8592 40.8312,-73.85409 40.83017,-73.85069 40.83015,-73.85071 40.8301304,-73.850731 40.8301105,-73.850731",NYC_DOT_LIC,51,0,4616253,50
Staten Island,2019-03-21T06:43:03.000,ix|vFjbucMp@kD|Ncb@pP_ZzAsB,BBBBB,378,4616197,SIE E SOUTH AVENUE - RICHMOND AVENUE,"40.6210105,-74.168861 40.6207604,-74.168 40.6182105,-74.162381 40.6154,-74.15806 40.6149404,-74.15748",NYC_DOT_LIC,46,0,4616197,58
Staten Island,2019-03-21T06:43:03.000,s~pvFjb{cMgn@in@cK{F}JwBwIUyGp@qFv@qG|@wkAvO,BBBBBBBBB,441,4616201,WSE S VICTORY BOULEVARD - ARDEN AVENUE,"40.56058,-74.199581 40.568141,-74.192011 40.5700804,-74.190751 40.571991,-74.19015 40.5737105,-74.190041 40.5751205,-74.19029 40.5763306,-74.190571 40.5777,-74.19088 40.5899804,-74.19356",NYC_DOT_LIC,63,0,4616201,124
Staten Island,2019-03-21T06:43:03.000,kx|vFjbucMi@rE?nEvBfOvDpHhDnD`KhG~}@zd@nNdKfM~M,BBBBBBBBBB,435,4616198,WSE N-SIE E SOUTH AVENUE - SOUTH AVENUE,"40.62102,-74.168861 40.6212304,-74.16992 40.6212304,-74.170961 40.6206306,-74.173561 40.6197105,-74.175091 40.6188605,-74.17597 40.61693,-74.1773 40.60685,-74.183361 40.60437,-74.18531 40.6020904,-74.187711",NYC_DOT_LIC,50,0,4616198,120
Staten Island,2019-03-21T06:43:03.000,s~pvFjb{cMfGtHxCrFvB~FdBhGrFz\t@`DpC~JpCnHpBhE|DlGnEbGxDxDzMdL,BBBBBBBBBBBBBB,436,4616202,WSE S ARDEN AVENUE - BLOOMINGDALE ROAD,"40.56058,-74.199581 40.55926,-74.20113 40.5584906,-74.202351 40.55789,-74.20363 40.55738,-74.20496 40.5561606,-74.209741 40.5558905,-74.210551 40.55516,-74.212471 40.55443,-74.213991 40.55386,-74.215 40.5529104,-74.21635 40.55187,-74.21765 40.5509404,-74.",NYC_DOT_LIC,63,0,4616202,81
Staten Island,2019-03-21T06:43:03.000,egzvFt|mcMvA|u@,BB,381,4616194,SIE E WOOLEY AVENUE - BRADLEY AVENUE,"40.608031,-74.13212 40.60759,-74.1409",NYC_DOT_LIC,37,0,4616194,44
Staten Island,2019-03-21T06:43:03.000,{q{vFrzrcMta@kl@hDiInBiIr@}F\mHOsR,BBBBBBB,377,4616195,SIE E RICHMOND AVENUE - WOOLEY AVENUE,"40.61486,-74.15738 40.60931,-74.15012 40.60846,-74.14847 40.6079,-74.146831 40.60764,-74.14555 40.6074906,-74.14404 40.60757,-74.1409",NYC_DOT_LIC,39,0,4616195,101
Brooklyn,2019-03-21T06:43:03.000,qoyvF`j~bM{BgKeP}s@yBsJQu@[wA,BBBBBB,416,4763651,VNB W BROOKLYN GANTRY LOWER LEVEL - SI GANTRY LOWER LEVEL,"40.60425,-74.052331 40.6048705,-74.05037 40.6076204,-74.041901 40.6082306,-74.04004 40.6083206,-74.03977 40.60846,-74.03933",Verrazano-Narrows-Bridge,55,0,4763651,84
Staten Island,2019-03-21T06:43:03.000,wvzvFpegcMrAfeAc@vHiCtNSrOv@|HxGf_@|Db^lAp\,BBBBBBBBB,375,4616193,SIE E BRADLEY AVENUE - CLOVE ROAD,"40.61052,-74.09769 40.6101,-74.10893 40.61028,-74.1105 40.61097,-74.113 40.6110705,-74.115671 40.61079,-74.11726 40.60938,-74.12241 40.6084306,-74.127401 40.60804,-74.13212",NYC_DOT_LIC,22,0,4616193,290
Staten Island,2019-03-21T06:43:03.000,wvzvFnegcMGmJ~@kKpAoGxPki@~AyJbA}Kf@ac@`BeOzHgY,BBBBBBBBBB,376,4616192,SIE E CLOVE ROAD - FINGERBOARD ROAD,"40.61052,-74.09769 40.610561,-74.09586 40.6102405,-74.093881 40.60983,-74.09251 40.60698,-74.08574 40.6065004,-74.083851 40.60616,-74.081781 40.60596,-74.076011 40.6054704,-74.073421 40.60389,-74.06922",NYC_DOT_LIC,24,0,4616192,234
Queens,2019-03-21T06:43:03.000,qitwFzckbMDhDkEh]wB~ImM|\_DtRnApR]nDoCnI,BBBBBBBBB,365,4456510,QMT W Toll Plaza - Manhattan Side,"40.741534,-73.95406001  40.7415,-73.95491001  40.742526,-73.95976  40.743125,-73.96152001  40.745436,-73.96631001  40.746234,-73.96946001  40.745835,-73.97259001  40.74598,-73.97347  40.746704,-73.97515",NYC_DOT_LIC,32,0,4456510,167
Queens,2019-03-21T06:43:03.000,eecxFrwmaMViEx@cJz@eEtBaHbBoD`CwD|CkDjDkC|EkCnBs@rCq@~Eg@fy@m@|P?,BBBBBBBBBBBBBBB,406,4456506,TNB S Toll Plaza - Queens Anchorage,"40.81763,-73.80362001 40.817516,-73.80261 40.817226,-73.80083 40.81692,-73.79984 40.81633,-73.79839001 40.815835,-73.79751 40.815185,-73.79659001 40.81439,-73.79573 40.81353,-73.79503001 40.81242,-73.79433 40.81186,-73.79407 40.81112,-73.79382001 40.81,-7",NYC_DOT_LIC,47,0,4456506,144
Manhattan,2019-03-21T06:43:03.000,wcuwF|}nbMTkB?qAwAuRd@qEbBqKnMk]vB{Ir@_EtCwWLaF,BBBBBBBBBBB,364,4456511,QMT E Manhattan Side - Toll Plaza,"40.745726,-73.97359 40.745616,-73.97305 40.745616,-73.97264001 40.746054,-73.96949001 40.74586,-73.96844 40.745365,-73.96643 40.74304,-73.96157001 40.74244,-73.95983001 40.742185,-73.95887 40.74143,-73.95491001 40.74136,-73.95378001",NYC_DOT_LIC,20,0,4456511,270
Queens,2019-03-21T06:43:03.000,ii_xFnvkaMiZF}`@h@wL?kGf@yEjA{E`CgDbCmBfB{BhCyChFcBfEwBlH_AnG{@bK,BBBBBBBBBBBBBBB,402,4456505,TNB N Queens Anchorage - Toll Plaza,"40.797815,-73.79321 40.80218,-73.79324001 40.807614,-73.79345 40.809816,-73.79345 40.811155,-73.79365 40.81224,-73.79403 40.813344,-73.79468 40.81418,-73.79534001 40.814734,-73.79586 40.81535,-73.79655001 40.816125,-73.79772001 40.81662,-73.79872 40.81722",NYC_DOT_LIC,47,0,4456505,146
Staten Island,2019-03-21T06:43:03.000,iejvF|badMWsKc@wDsAiCuBgAkKcCqJ{GyDm@i^`BgKOmQyAmKeCcLaE{FoCcHmE,BBBBBBBBBBBBBBB,437,4616203,WSE S BLLOMINGDALE ROAD - TYRELLAN AVENUE,"40.52581,-74.23039 40.52593,-74.228371 40.52611,-74.22745 40.52653,-74.226761 40.5271204,-74.226401 40.529101,-74.22574 40.5309504,-74.22432 40.53188,-74.22409 40.536891,-74.22458 40.5388504,-74.2245 40.5418,-74.22405 40.54379,-74.22338 40.54589,-74.22241",NYC_DOT_LIC,55,0,4616203,113
Brooklyn,2019-03-21T06:43:03.000,kizvFrx{bMqMol@cAsByAcBsFkEoCgE}CqD_LeJ,BBBBBBBB,264,4763655,GOW S VNB W 92ND STREET - BKLYN GANTRY UPPER LEVEL,"40.6083804,-74.039301 40.6107105,-74.03202 40.6110506,-74.03144 40.611501,-74.03094 40.61272,-74.02992 40.6134404,-74.02892 40.6142306,-74.02803 40.6163106,-74.02624",Verrazano-Narrows-Bridge,44,0,4763655,48
Brooklyn,2019-03-21T06:43:03.000,ymyvFvi~bMgC}K_Pms@sBqJs@{C,BBBBB,410,4763656,VNB E SI GANTRY LOWER LEVEL - BROOLKYN GANTRY LOWER LEVEL,"40.6039704,-74.052281 40.604651,-74.05021 40.60737,-74.04182 40.60795,-74.039971 40.608211,-74.03919",Verrazano-Narrows-Bridge,29,0,4763656,157
Manhattan,2019-03-21T06:43:03.000,mmmwFx`wbMxDt@rAb@rFv@jCNbJOfEaAre@yMft@y_@`K}EjHcC`EkCnGgF,BBBBBBBBBBBBB,119,4456502,BBT E Manhattan Portal - Toll Plaza,"40.70631,-74.01501 40.705380,-74.01528 40.70496,-74.01546 40.70374,-74.01574001 40.70304,-74.01582 40.70126,-74.01574 40.70026,-74.01541 40.69408,-74.01304 40.68556,-74.00779 40.68363,-74.00668 40.68213,-74.00602 40.681160,-74.005320 40.6798,-74.00416",MTA Bridges & Tunnels,39,0,4456502,167
Bronx,2019-03-21T06:43:03.000,gsbxFfftaMrFQ`BQvBWxBs@rCcBpe@wVnb@iU,BBBBBBBB,168,4456496,BWB S Toll Plaza - Queens Anchorage,"40.814761,-73.83668 40.81354,-73.83659 40.8130504,-73.8365 40.8124505,-73.83638 40.8118404,-73.836121 40.8111,-73.83562 40.8049306,-73.831821 40.79925,-73.828251",NYC_DOT_LIC,16,0,4456496,281
Queens,2019-03-21T06:43:03.000,uk}wFtckaMfH}Kr@cAbAoAzAyAvCeCt@e@|EwBxBg@jR_CzTo@pMYfEi@jCk@de@}RbReIrLyEve@sJxMmDb[iL|CwApFkCfAuAPaDcBkKc@uD,BBBBBBBBBBBBBBBBBBBBBBBBBB,211,4362250,CVE NB GCP - WILLETS PT BLVD,"40.78795,-73.790191 40.78647,-73.78812 40.7862104,-73.787781 40.78587,-73.787381 40.7854106,-73.786931 40.7846506,-73.786261 40.7843806,-73.786071 40.78327,-73.78547 40.78266,-73.785271 40.7795604,-73.78463 40.77606,-73.78439 40.77373,-73.78426 40.77273,-",NYC-DOT-Region 10,55,0,4362250,303
Manhattan,2019-03-21T06:43:03.000,axhxF~zfbMkCfHeHfTyBbQeAtJgBvPgExb@aBhN}AbNuD~Yq@|Da@`DQpCY|F,BBBBBBBBBBBBBB,265,4620298,GWB E LOWER LEVEL PLAZA - CBE E LOWER LEVEL AMSTERDAM AVE,"40.8462505,-73.932161 40.846951,-73.933641 40.8484204,-73.937041 40.8490306,-73.93994 40.8493804,-73.94181 40.8499005,-73.944651 40.8509,-73.950381 40.85139,-73.95283 40.85186,-73.95525 40.852771,-73.95957 40.85302,-73.96052 40.8531905,-73.96133 40.853280",PA-GWBridge,47,0,4620298,159
Manhattan,2019-03-21T06:43:03.000,uoixFdjibMdDpAhDDnWk@rDJvD^hG|AzEpB~BzAbEfD|D|Dx@t@lClAbCh@bIzAzAb@jNrCpGvBjDrBjQvOlL|JpJxGvHlGnHtFlJfJhH~Gb@^r@b@hLhGfGjEtOvInUpOpSdNjIxEtAr@rRfGvCxAVNlCnC~EzFnCzCrBrBpEdDtIdFhEhBvCdA|ErAdHzB~A~@hDvBlBpAfC`BfC~A`EjCf@^dGjFpBzA~CtBhD`C`J~FdJ|FfIlFtCjBnBjA,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,450,4616346,Westside Hwy S GWB - 57th St,"40.8500304,-73.944831 40.8492,-73.945241 40.84835,-73.945271 40.84443,-73.945051 40.84353,-73.94511 40.84261,-73.945271 40.8412805,-73.94574 40.8401804,-73.946311 40.839541,-73.94677 40.83856,-73.947611 40.8376105,-73.94856 40.8373205,-73.94883 40.83661,-",NYC_DOT_LIC,33,0,4616346,595
Queens,2019-03-21T06:43:03.000,wr_xFppraM_GjDsXtNci@pYsB~@}Ab@gAHiKD,BBBBBBBB,164,4456497,BWB N Queens Anchorage - Toll Plaza,"40.79932,-73.82809 40.8006,-73.82895 40.8047004,-73.83146 40.8114405,-73.83571 40.8120204,-73.836031 40.8124904,-73.836211 40.8128505,-73.836261 40.8148205,-73.83629",NYC_DOT_LIC,48,0,4456497,96
Queens,2019-03-21T06:43:03.000,wtewFjveaMkDlo@YvJAxCD`Pt@ha@`Bt`@,BBBBBBB,170,4616356,Belt Pkwy W 182nd St - JFK Expressway,"40.6665206,-73.76246 40.66738,-73.77021 40.66751,-73.77209 40.66752,-73.772861 40.66749,-73.775591 40.66722,-73.78108 40.66673,-73.786471",NYC_DOT_LIC,19,0,4616356,201
Queens,2019-03-21T06:43:03.000,avewFpljaM|@hR???fDOlFu@dI??D|P??BhSQ~@_@h@??uDdDcAf@}ANiEQkIG??{GXeC^gBj@EH??qQlGiSvHuC|@u]bNwd@jTwQfI{K`GkPxHqPlG,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,171,4616357,Belt Pkwy W JFK Expressway - VWE N Jamaica Ave,"40.66673,-73.78649 40.66642,-73.78958 40.66642,-73.78958 40.66642,-73.790421 40.6665006,-73.79161 40.666771,-73.793241 40.666771,-73.793241 40.6667404,-73.796111 40.6667404,-73.796111 40.6667205,-73.799361 40.6668105,-73.799681 40.6669706,-73.79989 40.666",NYC_DOT_LIC,14,0,4616357,843
Manhattan,2019-03-21T06:43:03.000,irwwFpssbMyLlb@wHzVmYv}@,BBBB,325,4329472,LINCOLN TUNNEL E SOUTH TUBE - NJ - NY,"40.75829,-73.997531 40.7605,-74.0032 40.7620605,-74.007021 40.7662905,-74.01706",PA -Lincoln Tunnel,16,0,4329472,338
Manhattan,2019-03-21T06:43:03.000,iowwF~nsbMoObg@yH|VeY|}@,BBBB,324,4329473,LINCOLN TUNNEL E CENTER TUBE NJ - NY,"40.7578106,-73.996801 40.7604506,-74.003221 40.762021,-74.00705 40.76621,-74.01712",PA -Lincoln Tunnel,19,0,4329473,281
Staten Island,2019-03-21T06:43:03.000,iijvFpzhdMxCoLnAoKfAuQz@yP~@_QCiNMmHc@gLuAmk@[uOa@qS_@eN_@sMc@wP,BBBBBBBBBBBBBBB,440,4329483,WSE S TYRELLAN AVENUE - 440 S FRANCIS STREET,"40.5264504,-74.27001 40.52568,-74.267851 40.52528,-74.26585 40.52492,-74.26286 40.5246206,-74.260011 40.5243004,-74.25713 40.52432,-74.254681 40.5243904,-74.253171 40.5245704,-74.25105 40.5256,-74.243941 40.52514,-74.24127 40.5253105,-74.237981 40.5254706",NYC_DOT_LIC,53,0,4329483,144
Queens,2019-03-21T06:43:03.000,}sewFnveaMvB{`@HwCDcj@x@oj@SmCWoAw@aCc@eAgBiC_BaB}E}D_XyOiHeFeIwGgTeS_TwMsFsCWE,BBBBBBBBBBBBBBBBBBB,169,4616355,Belt Pkwy E 182nd St - Laurelton Pkwy N @ SSP,"40.66639,-73.76248 40.66579,-73.75706 40.66574,-73.7563 40.66571,-73.7494 40.66542,-73.74244 40.66552,-73.74173 40.66564,-73.74133 40.66592,-73.74068 40.6661,-73.74033 40.66662,-73.73964 40.6671,-73.73915 40.66821,-73.7382 40.67221,-73.73551 40.6737,-73.7",NYC_DOT_LIC,47,0,4616355,194
Bronx,2019-03-21T06:43:03.000,yyhxFdzfbM_CvH{G`T{BjQcAxJaBrP_F~b@yAnNsAvMoDnZaApEk@bDUrBm@pF,BBBBBBBBBBBBBB,195,4620310,CBE W U/LEV AMSTERDAM AVE - I95 S EXP LNS,"40.84653,-73.932031 40.8471706,-73.933591 40.84859,-73.93696 40.849211,-73.939901 40.84955,-73.941791 40.85004,-73.944611 40.85116,-73.95037 40.85161,-73.952851 40.8520306,-73.955211 40.85291,-73.959611 40.853241,-73.96066 40.8534605,-73.961481 40.8535705",PA-GWBridge,39,0,4620310,215
